,id,tcgPlayerId,setId,setName,name,cardNumber,totalSetNumber,rarity,cardType,hp,stage,retreatCost,artist,tcgPlayerUrl,imageUrl_smaller,imageUrl,needsDetailedScrape,dataCompleteness,lastScrapedAt,createdAt,updatedAt,weakness.type,weakness.value,resistance.type,resistance.value,prices.market,prices.listings,prices.primaryCondition,prices.conditions.Near Mint.price,prices.conditions.Near Mint.listings,prices.conditions.Near Mint.priceString,prices.conditions.Lightly Played.price,prices.conditions.Lightly Played.listings,prices.conditions.Lightly Played.priceString,prices.conditions.Moderately Played.price,prices.conditions.Moderately Played.listings,prices.conditions.Moderately Played.priceString,prices.variants.Holofoil.Near Mint.price,prices.variants.Holofoil.Near Mint.listings,prices.variants.Holofoil.Near Mint.priceString,prices.variants.Holofoil.Lightly Played.price,prices.variants.Holofoil.Lightly Played.listings,prices.variants.Holofoil.Lightly Played.priceString,prices.variants.Holofoil.Moderately Played.price,prices.variants.Holofoil.Moderately Played.listings,prices.variants.Holofoil.Moderately Played.priceString,prices.lastUpdated,prices.priceWasCorrected,prices.conditions.Damaged.price,prices.conditions.Damaged.listings,prices.conditions.Damaged.priceString,prices.variants.Holofoil.Damaged.price,prices.variants.Holofoil.Damaged.listings,prices.variants.Holofoil.Damaged.priceString,prices.conditions.Heavily Played.price,prices.conditions.Heavily Played.listings,prices.conditions.Heavily Played.priceString,prices.variants.Holofoil.Heavily Played.price,prices.variants.Holofoil.Heavily Played.listings,prices.variants.Holofoil.Heavily Played.priceString,prices.variants.Normal.Near Mint.price,prices.variants.Normal.Near Mint.listings,prices.variants.Normal.Near Mint.priceString,prices.variants.Normal.Lightly Played.price,prices.variants.Normal.Lightly Played.listings,prices.variants.Normal.Lightly Played.priceString,prices.variants.Normal.Damaged.price,prices.variants.Normal.Damaged.listings,prices.variants.Normal.Damaged.priceString,prices.variants.Normal.Moderately Played.price,prices.variants.Normal.Moderately Played.listings,prices.variants.Normal.Moderately Played.priceString,prices.variants.Reverse Holofoil.Near Mint.price,prices.variants.Reverse Holofoil.Near Mint.listings,prices.variants.Reverse Holofoil.Near Mint.priceString,prices.variants.Reverse Holofoil.Lightly Played.price,prices.variants.Reverse Holofoil.Lightly Played.listings,prices.variants.Reverse Holofoil.Lightly Played.priceString,prices.variants.Reverse Holofoil.Damaged.price,prices.variants.Reverse Holofoil.Damaged.listings,prices.variants.Reverse Holofoil.Damaged.priceString,prices.variants.Reverse Holofoil.Moderately Played.price,prices.variants.Reverse Holofoil.Moderately Played.listings,prices.variants.Reverse Holofoil.Moderately Played.priceString,prices.variants.Normal.Heavily Played.price,prices.variants.Normal.Heavily Played.listings,prices.variants.Normal.Heavily Played.priceString,prices.variants.Reverse Holofoil.Heavily Played.price,prices.variants.Reverse Holofoil.Heavily Played.listings,prices.variants.Reverse Holofoil.Heavily Played.priceString
2690,68af8405c4f780b5153e7537,497479,68af47bf190c4823de252773,SV02: Paldea Evolved,Shinx - 068/193,068/193,193,Common,Lightning,40,Basic,1,,https://www.tcgplayer.com/product/497479/pokemon-sv02-paldea-evolved-shinx---068-193,https://tcgplayer-cdn.tcgplayer.com/product/497479_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497479_in_600x600.jpg,FALSE,100,2025-11-27T19:46:42.778Z,2025-08-27T22:17:41.138Z,2025-11-27T19:46:42.904Z,Fx,2,None,,0.17,,Near Mint,0.17,552,$0.17,0.2,53,$0.20,0.06,2,$0.06,,,,,,,,,,2025-11-27T19:46:42.778Z,FALSE,0.05,0,$0.05,,,,,,,,,,0.13,963,$0.13,0.1,80,$0.10,,,,0.06,2,$0.06,0.17,552,$0.17,0.2,53,$0.20,0.05,0,$0.05,,,,,,,,,
2691,68af8405c4f780b5153e753a,497478,68af47bf190c4823de252773,SV02: Paldea Evolved,Electrode,067/193,193,Uncommon,Lightning,90,Stage 1,1,,https://www.tcgplayer.com/product/497478/pokemon-sv02-paldea-evolved-electrode,https://tcgplayer-cdn.tcgplayer.com/product/497478_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497478_in_600x600.jpg,FALSE,100,2025-11-27T19:40:07.823Z,2025-08-27T22:17:41.177Z,2025-11-27T19:40:07.957Z,Fx,2,None,,0.08,,Near Mint,0.08,460,$0.08,0.19,33,$0.19,0.1,0,$0.10,,,,,,,,,,2025-11-27T19:40:07.823Z,FALSE,,,,,,,,,,,,,0.08,460,$0.08,0.06,58,$0.06,,,,0.15,3,$0.15,0.1,526,$0.10,0.19,33,$0.19,,,,0.1,0,$0.10,,,,,,
2692,68af8405c4f780b5153e753d,497477,68af47bf190c4823de252773,SV02: Paldea Evolved,Voltorb,066/193,193,Common,Lightning,70,Basic,1,,https://www.tcgplayer.com/product/497477/pokemon-sv02-paldea-evolved-voltorb,https://tcgplayer-cdn.tcgplayer.com/product/497477_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497477_in_600x600.jpg,FALSE,100,2025-11-27T19:40:13.195Z,2025-08-27T22:17:41.214Z,2025-11-27T19:40:13.326Z,Fx,2,None,,0.12,,Near Mint,0.12,174,$0.12,0.08,12,$0.08,0.15,1,$0.15,,,,,,,,,,2025-11-27T19:40:13.195Z,FALSE,,,,,,,,,,,,,0.06,364,$0.06,0.08,12,$0.08,,,,0.01,1,$0.01,0.12,174,$0.12,0.11,18,$0.11,,,,0.15,1,$0.15,,,,,,
2693,68af8405c4f780b5153e7540,497476,68af47bf190c4823de252773,SV02: Paldea Evolved,Magnemite,065/193,193,Common,Lightning,50,Basic,1,,https://www.tcgplayer.com/product/497476/pokemon-sv02-paldea-evolved-magnemite,https://tcgplayer-cdn.tcgplayer.com/product/497476_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497476_in_600x600.jpg,FALSE,100,2025-11-27T19:40:17.074Z,2025-08-27T22:17:41.250Z,2025-11-27T19:40:17.218Z,Fx,2,None,,0.06,,Near Mint,0.06,650,$0.06,0.05,65,$0.05,0.15,0,$0.15,,,,,,,,,,2025-11-27T19:40:17.074Z,FALSE,,,,,,,,,,,,,0.06,650,$0.06,0.05,65,$0.05,,,,0.05,2,$0.05,0.1,313,$0.10,0.19,29,$0.19,,,,0.15,0,$0.15,,,,,,
2694,68af8405c4f780b5153e7543,497475,68af47bf190c4823de252773,SV02: Paldea Evolved,Raichu - 064/193,064/193,193,Uncommon,Lightning,140,Stage 1,1,,https://www.tcgplayer.com/product/497475/pokemon-sv02-paldea-evolved-raichu---064-193,https://tcgplayer-cdn.tcgplayer.com/product/497475_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497475_in_600x600.jpg,FALSE,100,2025-11-27T19:42:35.041Z,2025-08-27T22:17:41.286Z,2025-11-27T19:42:35.176Z,Fx,2,None,,0.1,,Near Mint,0.1,2186,$0.10,0.21,73,$0.21,0.25,2,$0.25,,,,,,,,,,2025-11-27T19:42:35.041Z,FALSE,,,,,,,0.02,0,$0.02,,,,0.1,2186,$0.10,0.12,178,$0.12,,,,0.25,3,$0.25,0.27,935,$0.27,0.21,73,$0.21,,,,0.25,2,$0.25,0.02,0,$0.02,,,
2695,68af8405c4f780b5153e7546,497474,68af47bf190c4823de252773,SV02: Paldea Evolved,Pikachu ex,063/193,193,Double Rare,Lightning,190,Basic,,,https://www.tcgplayer.com/product/497474/pokemon-sv02-paldea-evolved-pikachu-ex,https://tcgplayer-cdn.tcgplayer.com/product/497474_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497474_in_600x600.jpg,FALSE,100,2025-11-27T19:40:22.055Z,2025-08-27T22:17:41.322Z,2025-11-27T19:40:22.206Z,Fx,2,None,,2.72,,Near Mint,2.72,2104,$2.72,2.17,297,$2.17,3.51,15,$3.51,2.72,2104,$2.72,2.17,297,$2.17,3.51,15,$3.51,2025-11-27T19:40:22.055Z,FALSE,1.46,4,$1.46,1.46,4,$1.46,2.01,2,$2.01,2.01,2,$2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696,68af8405c4f780b5153e7549,497473,68af47bf190c4823de252773,SV02: Paldea Evolved,Pikachu,062/193,193,Common,Lightning,70,Basic,1,,https://www.tcgplayer.com/product/497473/pokemon-sv02-paldea-evolved-pikachu,https://tcgplayer-cdn.tcgplayer.com/product/497473_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497473_in_600x600.jpg,FALSE,100,2025-11-27T19:46:49.032Z,2025-08-27T22:17:41.359Z,2025-11-27T19:46:49.162Z,Fx,2,None,,0.23,,Near Mint,0.23,1933,$0.23,0.23,188,$0.23,0.01,1,$0.01,,,,,,,,,,2025-11-27T19:46:49.032Z,FALSE,0.01,0,$0.01,,,,,,,,,,0.15,4555,$0.15,0.12,482,$0.12,0.01,0,$0.01,0.01,1,$0.01,0.23,1933,$0.23,0.23,188,$0.23,,,,0.15,5,$0.15,,,,,,
2697,68af8405c4f780b5153e754c,497472,68af47bf190c4823de252773,SV02: Paldea Evolved,Chien-Pao ex - 061/193,061/193,193,Double Rare,Water,220,Basic,2,,https://www.tcgplayer.com/product/497472/pokemon-sv02-paldea-evolved-chien-pao-ex---061-193,https://tcgplayer-cdn.tcgplayer.com/product/497472_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497472_in_600x600.jpg,FALSE,100,2025-11-27T19:40:26.397Z,2025-08-27T22:17:41.395Z,2025-11-27T19:40:26.550Z,Mx,2,None,,0.76,,Near Mint,0.76,1680,$0.76,0.77,223,$0.77,0.99,15,$0.99,0.76,1680,$0.76,0.77,223,$0.77,0.99,15,$0.99,2025-11-27T19:40:26.397Z,FALSE,0.38,2,$0.38,0.38,2,$0.38,0.64,2,$0.64,0.64,2,$0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,68af8405c4f780b5153e754f,497471,68af47bf190c4823de252773,SV02: Paldea Evolved,Baxcalibur - 060/193,060/193,193,Rare,Water,160,Stage 2,2,,https://www.tcgplayer.com/product/497471/pokemon-sv02-paldea-evolved-baxcalibur---060-193,https://tcgplayer-cdn.tcgplayer.com/product/497471_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497471_in_600x600.jpg,FALSE,100,2025-11-27T19:42:39.362Z,2025-08-27T22:17:41.431Z,2025-11-27T19:42:39.505Z,Mx,2,None,,0.15,,Near Mint,0.15,2869,$0.15,0.17,384,$0.17,0.16,2,$0.16,0.15,2869,$0.15,0.17,384,$0.17,0.19,29,$0.19,2025-11-27T19:42:39.362Z,FALSE,0.19,1,$0.19,0.19,1,$0.19,0.15,1,$0.15,0.15,1,$0.15,,,,,,,,,,,,,0.19,772,$0.19,0.34,95,$0.34,,,,0.16,2,$0.16,,,,,,
2699,68af8405c4f780b5153e7552,497470,68af47bf190c4823de252773,SV02: Paldea Evolved,Arctibax - 059/193,059/193,193,Uncommon,Water,90,Stage 1,2,,https://www.tcgplayer.com/product/497470/pokemon-sv02-paldea-evolved-arctibax---059-193,https://tcgplayer-cdn.tcgplayer.com/product/497470_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497470_in_600x600.jpg,FALSE,100,2025-11-27T19:42:43.239Z,2025-08-27T22:17:41.467Z,2025-11-27T19:42:43.340Z,Mx,2,None,,0.15,,Near Mint,0.15,909,$0.15,0.13,124,$0.13,0.07,1,$0.07,,,,,,,,,,2025-11-27T19:42:43.239Z,FALSE,,,,,,,,,,,,,0.1,2798,$0.10,0.1,221,$0.10,,,,0.13,14,$0.13,0.15,909,$0.15,0.13,124,$0.13,,,,0.07,1,$0.07,,,,,,
2700,68af8405c4f780b5153e7555,497469,68af47bf190c4823de252773,SV02: Paldea Evolved,Frigibax - 058/193,058/193,193,Common,Water,70,Basic,2,,https://www.tcgplayer.com/product/497469/pokemon-sv02-paldea-evolved-frigibax---058-193,https://tcgplayer-cdn.tcgplayer.com/product/497469_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497469_in_600x600.jpg,FALSE,100,2025-11-27T19:42:46.732Z,2025-08-27T22:17:41.504Z,2025-11-27T19:42:46.863Z,Mx,2,None,,0.08,,Near Mint,0.08,302,$0.08,0.17,30,$0.17,0.08,2,$0.08,,,,,,,,,,2025-11-27T19:42:46.732Z,FALSE,,,,,,,,,,,,,0.08,302,$0.08,0.1,39,$0.10,,,,0.08,2,$0.08,0.15,223,$0.15,0.17,30,$0.17,,,,0.49,1,$0.49,,,,,,
2701,68af8405c4f780b5153e7558,497468,68af47bf190c4823de252773,SV02: Paldea Evolved,Frigibax - 057/193,057/193,193,Common,Water,60,Basic,1,,https://www.tcgplayer.com/product/497468/pokemon-sv02-paldea-evolved-frigibax---057-193,https://tcgplayer-cdn.tcgplayer.com/product/497468_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497468_in_600x600.jpg,FALSE,100,2025-11-27T19:46:52.955Z,2025-08-27T22:17:41.540Z,2025-11-27T19:46:53.115Z,Mx,2,None,,0.09,,Near Mint,0.09,215,$0.09,0.08,56,$0.08,0.24,4,$0.24,,,,,,,,,,2025-11-27T19:46:52.955Z,FALSE,,,,,,,0.18,1,$0.18,,,,0.07,365,$0.07,0.08,56,$0.08,,,,0.24,4,$0.24,0.09,215,$0.09,0.17,20,$0.17,,,,0.26,2,$0.26,0.18,1,$0.18,,,
2702,68af8405c4f780b5153e755b,497467,68af47bf190c4823de252773,SV02: Paldea Evolved,Veluza - 056/193,056/193,193,Rare,Water,130,Basic,2,,https://www.tcgplayer.com/product/497467/pokemon-sv02-paldea-evolved-veluza---056-193,https://tcgplayer-cdn.tcgplayer.com/product/497467_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497467_in_600x600.jpg,FALSE,100,2025-11-27T19:44:28.059Z,2025-08-27T22:17:41.576Z,2025-11-27T19:44:28.203Z,Lx,2,None,,0.13,,Near Mint,0.13,1483,$0.13,0.17,43,$0.17,0.06,0,$0.06,0.13,1483,$0.13,0.14,129,$0.14,0.06,0,$0.06,2025-11-27T19:44:28.059Z,FALSE,,,,,,,0.02,2,$0.02,0.02,2,$0.02,,,,,,,,,,,,,0.08,446,$0.08,0.17,43,$0.17,,,,0.1,2,$0.10,,,,,,
2703,68af8405c4f780b5153e755e,497466,68af47bf190c4823de252773,SV02: Paldea Evolved,Cetitan - 055/193,055/193,193,Uncommon,Water,180,Stage 1,3,,https://www.tcgplayer.com/product/497466/pokemon-sv02-paldea-evolved-cetitan---055-193,https://tcgplayer-cdn.tcgplayer.com/product/497466_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497466_in_600x600.jpg,FALSE,100,2025-11-27T19:42:54.252Z,2025-08-27T22:17:41.612Z,2025-11-27T19:42:54.383Z,Mx,2,None,,0.06,,Near Mint,0.06,946,$0.06,0.15,43,$0.15,0.1,8,$0.10,,,,,,,,,,2025-11-27T19:42:54.252Z,FALSE,,,,,,,,,,,,,0.06,946,$0.06,0.06,52,$0.06,,,,,,,0.14,423,$0.14,0.15,43,$0.15,,,,0.1,8,$0.10,,,,,,
2704,68af8405c4f780b5153e7561,497465,68af47bf190c4823de252773,SV02: Paldea Evolved,Cetoddle - 054/193,054/193,193,Common,Water,100,Basic,3,,https://www.tcgplayer.com/product/497465/pokemon-sv02-paldea-evolved-cetoddle---054-193,https://tcgplayer-cdn.tcgplayer.com/product/497465_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497465_in_600x600.jpg,FALSE,100,2025-11-27T19:40:30.186Z,2025-08-27T22:17:41.648Z,2025-11-27T19:40:30.317Z,Mx,2,None,,0.09,,Near Mint,0.09,231,$0.09,0.18,24,$0.18,0.09,0,$0.09,,,,,,,,,,2025-11-27T19:40:30.186Z,FALSE,,,,,,,,,,,,,0.09,231,$0.09,0.07,33,$0.07,,,,0.05,0,$0.05,0.11,226,$0.11,0.18,24,$0.18,,,,0.09,0,$0.09,,,,,,
2705,68af8405c4f780b5153e7564,497464,68af47bf190c4823de252773,SV02: Paldea Evolved,Cetoddle - 053/193,053/193,193,Common,Water,90,Basic,3,,https://www.tcgplayer.com/product/497464/pokemon-sv02-paldea-evolved-cetoddle---053-193,https://tcgplayer-cdn.tcgplayer.com/product/497464_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497464_in_600x600.jpg,FALSE,100,2025-11-27T19:44:32.166Z,2025-08-27T22:17:41.684Z,2025-11-27T19:44:32.284Z,Mx,2,None,,0.13,,Near Mint,0.13,464,$0.13,0.16,58,$0.16,0.07,5,$0.07,,,,,,,,,,2025-11-27T19:44:32.166Z,FALSE,,,,,,,,,,,,,0.07,487,$0.07,0.07,52,$0.07,,,,0.07,5,$0.07,0.13,464,$0.13,0.16,58,$0.16,,,,0.11,2,$0.11,,,,,,
2706,68af8405c4f780b5153e7567,497463,68af47bf190c4823de252773,SV02: Paldea Evolved,Quaquaval ex - 052/193,052/193,193,Double Rare,Water,320,Stage 2,2,,https://www.tcgplayer.com/product/497463/pokemon-sv02-paldea-evolved-quaquaval-ex---052-193,https://tcgplayer-cdn.tcgplayer.com/product/497463_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497463_in_600x600.jpg,FALSE,100,2025-11-27T19:42:58.275Z,2025-08-27T22:17:41.721Z,2025-11-27T19:42:58.420Z,Lx,2,None,,0.59,,Near Mint,0.59,1736,$0.59,0.69,228,$0.69,0.58,13,$0.58,0.59,1736,$0.59,0.69,228,$0.69,0.58,13,$0.58,2025-11-27T19:42:58.275Z,FALSE,0.3,0,$0.30,0.3,0,$0.30,0.77,0,$0.77,0.77,0,$0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707,68af8406c4f780b5153e756a,497462,68af47bf190c4823de252773,SV02: Paldea Evolved,Quaxwell - 051/193,051/193,193,Uncommon,Water,90,Stage 1,1,,https://www.tcgplayer.com/product/497462/pokemon-sv02-paldea-evolved-quaxwell---051-193,https://tcgplayer-cdn.tcgplayer.com/product/497462_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497462_in_600x600.jpg,FALSE,100,2025-11-27T19:40:33.869Z,2025-08-27T22:17:42.084Z,2025-11-27T19:40:34.004Z,Lx,2,None,,0.06,,Near Mint,0.06,342,$0.06,0.07,31,$0.07,0.18,0,$0.18,,,,,,,,,,2025-11-27T19:40:33.869Z,FALSE,,,,,,,,,,,,,0.06,342,$0.06,0.07,31,$0.07,,,,0.18,0,$0.18,0.16,171,$0.16,0.14,24,$0.14,,,,0.25,0,$0.25,,,,,,
2708,68af8406c4f780b5153e756d,497461,68af47bf190c4823de252773,SV02: Paldea Evolved,Quaxly - 050/193,050/193,193,Common,Water,70,Basic,1,,https://www.tcgplayer.com/product/497461/pokemon-sv02-paldea-evolved-quaxly---050-193,https://tcgplayer-cdn.tcgplayer.com/product/497461_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497461_in_600x600.jpg,FALSE,100,2025-11-27T19:46:57.160Z,2025-08-27T22:17:42.126Z,2025-11-27T19:46:57.298Z,Lx,2,None,,0.1,,Near Mint,0.1,226,$0.10,0.07,36,$0.07,0.05,1,$0.05,,,,,,,,,,2025-11-27T19:46:57.160Z,FALSE,,,,,,,,,,,,,0.05,348,$0.05,0.07,36,$0.07,,,,0.05,1,$0.05,0.1,226,$0.10,0.13,22,$0.13,,,,0.25,1,$0.25,,,,,,
2709,68af8406c4f780b5153e7570,497460,68af47bf190c4823de252773,SV02: Paldea Evolved,Quaxly - 049/193,049/193,193,Common,Water,60,Basic,1,,https://www.tcgplayer.com/product/497460/pokemon-sv02-paldea-evolved-quaxly---049-193,https://tcgplayer-cdn.tcgplayer.com/product/497460_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497460_in_600x600.jpg,FALSE,100,2025-11-27T19:40:47.830Z,2025-08-27T22:17:42.164Z,2025-11-27T19:40:47.954Z,Lx,2,None,,0.07,,Near Mint,0.07,281,$0.07,0.07,39,$0.07,0.1,1,$0.10,,,,,,,,,,2025-11-27T19:40:47.830Z,FALSE,,,,,,,,,,,,,0.07,281,$0.07,0.07,39,$0.07,,,,,,,0.15,195,$0.15,0.14,33,$0.14,,,,0.1,1,$0.10,,,,,,
2710,68af8406c4f780b5153e7573,497459,68af47bf190c4823de252773,SV02: Paldea Evolved,Eiscue - 048/193,048/193,193,Uncommon,Water,110,Basic,1,,https://www.tcgplayer.com/product/497459/pokemon-sv02-paldea-evolved-eiscue---048-193,https://tcgplayer-cdn.tcgplayer.com/product/497459_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497459_in_600x600.jpg,FALSE,100,2025-11-27T19:44:37.241Z,2025-08-27T22:17:42.199Z,2025-11-27T19:44:37.322Z,Mx,2,None,,0.12,,Near Mint,0.12,201,$0.12,0.19,19,$0.19,0.05,1,$0.05,,,,,,,,,,2025-11-27T19:44:37.241Z,FALSE,,,,,,,,,,,,,0.07,805,$0.07,0.07,33,$0.07,,,,0.05,1,$0.05,0.12,201,$0.12,0.19,19,$0.19,,,,0.06,1,$0.06,,,,,,
2711,68af8406c4f780b5153e7576,497458,68af47bf190c4823de252773,SV02: Paldea Evolved,Luvdisc,047/193,193,Common,Water,70,Basic,1,,https://www.tcgplayer.com/product/497458/pokemon-sv02-paldea-evolved-luvdisc,https://tcgplayer-cdn.tcgplayer.com/product/497458_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497458_in_600x600.jpg,FALSE,100,2025-11-27T19:44:42.493Z,2025-08-27T22:17:42.235Z,2025-11-27T19:44:42.579Z,Lx,2,None,,0.13,,Near Mint,0.13,215,$0.13,0.15,26,$0.15,0.26,1,$0.26,,,,,,,,,,2025-11-27T19:44:42.493Z,FALSE,,,,,,,0.02,0,$0.02,,,,0.08,883,$0.08,0.06,28,$0.06,,,,0.06,11,$0.06,0.13,215,$0.13,0.15,26,$0.15,,,,0.26,1,$0.26,0.02,0,$0.02,,,
2712,68af8406c4f780b5153e7579,497457,68af47bf190c4823de252773,SV02: Paldea Evolved,Delibird,046/193,193,Common,Water,90,Basic,1,,https://www.tcgplayer.com/product/497457/pokemon-sv02-paldea-evolved-delibird,https://tcgplayer-cdn.tcgplayer.com/product/497457_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497457_in_600x600.jpg,FALSE,100,2025-11-27T19:44:46.828Z,2025-08-27T22:17:42.284Z,2025-11-27T19:44:46.917Z,Mx,2,None,,0.1,,Near Mint,0.1,213,$0.10,0.15,29,$0.15,0.03,0,$0.03,,,,,,,,,,2025-11-27T19:44:46.828Z,FALSE,,,,,,,,,,,,,0.1,447,$0.10,0.05,38,$0.05,,,,0.13,0,$0.13,0.1,213,$0.10,0.15,29,$0.15,,,,0.03,0,$0.03,,,,,,
2713,68af8406c4f780b5153e757c,497456,68af47bf190c4823de252773,SV02: Paldea Evolved,Azumarill,045/193,193,Uncommon,Water,120,Stage 1,1,,https://www.tcgplayer.com/product/497456/pokemon-sv02-paldea-evolved-azumarill,https://tcgplayer-cdn.tcgplayer.com/product/497456_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497456_in_600x600.jpg,FALSE,100,2025-11-27T19:47:01.247Z,2025-08-27T22:17:42.320Z,2025-11-27T19:47:01.355Z,Lx,2,None,,0.18,,Near Mint,0.18,481,$0.18,0.18,50,$0.18,0.25,3,$0.25,,,,,,,,,,2025-11-27T19:47:01.247Z,FALSE,,,,,,,,,,,,,0.07,593,$0.07,0.05,51,$0.05,,,,0.04,5,$0.04,0.18,481,$0.18,0.18,50,$0.18,,,,0.25,3,$0.25,,,,,,
2714,68af8406c4f780b5153e757f,497455,68af47bf190c4823de252773,SV02: Paldea Evolved,Marill - 044/193,044/193,193,Common,Water,70,Basic,1,,https://www.tcgplayer.com/product/497455/pokemon-sv02-paldea-evolved-marill---044-193,https://tcgplayer-cdn.tcgplayer.com/product/497455_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497455_in_600x600.jpg,FALSE,100,2025-11-27T19:44:50.487Z,2025-08-27T22:17:42.356Z,2025-11-27T19:44:50.621Z,Lx,2,None,,0.06,,Near Mint,0.06,392,$0.06,0.18,28,$0.18,0.08,3,$0.08,,,,,,,,,,2025-11-27T19:44:50.487Z,FALSE,,,,,,,0.07,0,$0.07,,,,0.06,392,$0.06,0.07,40,$0.07,,,,0.08,3,$0.08,0.13,326,$0.13,0.18,28,$0.18,,,,0.25,1,$0.25,,,,0.07,0,$0.07
2715,68af8406c4f780b5153e7582,497454,68af47bf190c4823de252773,SV02: Paldea Evolved,Gyarados,043/193,193,Rare,Water,180,Stage 1,4,,https://www.tcgplayer.com/product/497454/pokemon-sv02-paldea-evolved-gyarados,https://tcgplayer-cdn.tcgplayer.com/product/497454_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497454_in_600x600.jpg,FALSE,100,2025-11-27T19:47:05.460Z,2025-08-27T22:17:42.392Z,2025-11-27T19:47:05.591Z,Lx,2,None,,0.24,,Near Mint,0.24,1751,$0.24,0.27,65,$0.27,0.3,1,$0.30,0.24,1751,$0.24,0.19,227,$0.19,0.2,11,$0.20,2025-11-27T19:47:05.460Z,FALSE,,,,,,,0.17,3,$0.17,0.17,3,$0.17,,,,,,,,,,,,,0.21,520,$0.21,0.27,65,$0.27,,,,0.3,1,$0.30,,,,,,
2716,68af8406c4f780b5153e7585,497453,68af47bf190c4823de252773,SV02: Paldea Evolved,Magikarp - 042/193,042/193,193,Common,Water,30,Basic,1,,https://www.tcgplayer.com/product/497453/pokemon-sv02-paldea-evolved-magikarp---042-193,https://tcgplayer-cdn.tcgplayer.com/product/497453_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497453_in_600x600.jpg,FALSE,100,2025-11-27T19:47:08.391Z,2025-08-27T22:17:42.428Z,2025-11-27T19:47:08.522Z,Lx,2,None,,0.08,,Near Mint,0.08,1636,$0.08,0.1,80,$0.10,0.05,6,$0.05,,,,,,,,,,2025-11-27T19:47:08.391Z,FALSE,,,,,,,,,,,,,0.08,1636,$0.08,0.1,80,$0.10,,,,0.05,6,$0.05,0.13,631,$0.13,0.17,47,$0.17,,,,0.08,5,$0.08,,,,,,
2717,68af8406c4f780b5153e7588,497452,68af47bf190c4823de252773,SV02: Paldea Evolved,Paldean Tauros - 041/193,041/193,193,Uncommon,Water,130,Basic,2,,https://www.tcgplayer.com/product/497452/pokemon-sv02-paldea-evolved-paldean-tauros---041-193,https://tcgplayer-cdn.tcgplayer.com/product/497452_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/497452_in_600x600.jpg,FALSE,100,2025-11-27T19:40:51.539Z,2025-08-27T22:17:42.465Z,2025-11-27T19:40:51.666Z,Lx,2,None,,0.1,,Near Mint,0.1,279,$0.10,0.16,33,$0.16,0.04,3,$0.04,,,,,,,,,,2025-11-27T19:40:51.539Z,FALSE,,,,,,,,,,,,,0.1,279,$0.10,0.06,35,$0.06,,,,0.04,3,$0.04,0.17,231,$0.17,0.16,33,$0.16,,,,0.21,4,$0.21,,,,,,
